mat_path,mat_ts,camera_path,camera_ts
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:10.726000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:10.714728
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:10.896000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:10.889647
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:11.026000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:11.011825
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:11.091000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:11.106879
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:11.318000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:11.322160
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:11.415000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:11.411087
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:11.587000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:11.594082
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:11.716000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:11.715477
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:11.846000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:11.843554
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:12.008000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:11.997077
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:12.137000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:12.125351
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:12.267000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:12.263592
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:12.429000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:12.420182
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:12.526000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:12.541603
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:12.687000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:12.681933
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:12.817000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:12.817629
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:12.978000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:12.964628
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:13.108000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:13.094821
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:13.237000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:13.223728
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:13.399000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:13.399293
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:13.529000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:13.524464
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:13.690000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:13.676857
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:13.819000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:13.822781
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:13.981000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:13.967870
../2025-07-03/pm_adl/s/7easssl.csv,2024-07-09T11:31:14.046000+01:00,../2025-07-03/ir_adl/s/7easssl,2024-07-09T11:31:14.387172
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:10.488000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:10.430197
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:10.585000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:10.583611
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:10.715000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:10.708323
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:10.877000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:10.875639
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:11.007000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:10.991917
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:11.169000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:11.153280
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:11.266000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:11.276811
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:11.428000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:11.429144
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:11.597000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:11.582595
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:11.727000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:11.733666
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:11.856000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:11.862689
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:11.985000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:11.987266
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:12.147000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:12.148971
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:12.277000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:12.290190
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:12.406000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:12.391050
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:12.536000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:12.544688
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:12.698000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:12.710785
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:12.827000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:12.830806
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:12.989000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:12.975466
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:13.119000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:13.134605
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:13.280000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:13.267381
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:13.377000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:13.389950
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:13.604000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:13.590970
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:13.668000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:13.676393
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:13.830000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:13.845732
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:14.024000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:14.008036
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:14.121000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:14.119422
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:14.250000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:14.255295
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:14.413000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:14.425390
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:14.510000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:14.519650
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:14.671000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:14.656860
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:14.833000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:14.834468
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:14.962000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:14.970039
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:15.124000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:15.113537
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:15.253000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:15.267798
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:15.383000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:15.373380
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:15.545000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:15.543158
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:15.674000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:15.670993
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:15.804000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:15.790881
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:15.933000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:15.938878
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:16.127000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:16.125492
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:16.224000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:16.222274
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:16.354000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:16.355690
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:16.516000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:16.525378
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:16.646000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:16.660011
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:16.775000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:16.787566
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:16.937000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:16.942684
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:17.066000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:17.064354
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:17.195000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:17.205611
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:17.357000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:17.367938
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:17.519000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:17.534739
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:17.648000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:17.636765
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:17.778000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:17.787365
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:17.907000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:17.922998
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:18.069000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:18.068718
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:18.231000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:18.228275
../2025-07-03/pm_adl/s/8eamssl.csv,2024-07-09T11:38:18.263000+01:00,../2025-07-03/ir_adl/s/8eamssl,2024-07-09T11:38:18.638255
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:41.998000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:41.891536
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:42.064000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:42.056493
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:42.193000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:42.190307
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:42.322000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:42.320146
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:42.483000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:42.490061
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:42.650000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:42.637080
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:42.747000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:42.757477
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:42.909000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:42.909153
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:43.070000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:43.063121
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:43.168000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:43.160207
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:43.330000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:43.326046
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:43.459000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:43.459123
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:43.621000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:43.613131
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:43.750000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:43.747139
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:43.880000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:43.866616
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:44.009000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:44.015512
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:44.203000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:44.192667
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:44.300000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:44.302401
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:44.430000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:44.441757
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:44.592000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:44.604232
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:44.754000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:44.761164
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:44.884000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:44.867889
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:45.013000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:45.002639
../2025-07-03/pm_adl/s/9ealssl.csv,2024-07-09T11:39:45.077000+01:00,../2025-07-03/ir_adl/s/9ealssl,2024-07-09T11:39:45.461738
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:06.492000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:06.462352
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:06.588000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:06.586907
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:06.723000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:06.729878
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:06.885000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:06.885375
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:07.047000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:07.042769
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:07.144000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:07.138167
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:07.309000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:07.297443
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:07.438000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:07.431200
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:07.568000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:07.554679
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:07.730000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:07.728141
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:07.860000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:07.855342
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:07.990000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:07.978202
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:08.120000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:08.121752
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:08.249000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:08.264802
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:08.443000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:08.443228
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:08.541000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:08.546041
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:08.702000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:08.698187
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:08.832000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:08.836318
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:08.994000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:08.993149
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:09.091000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:09.101952
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:09.253000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:09.254025
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:09.415000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:09.409651
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:09.544000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:09.542056
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:09.706000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:09.697244
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:09.836000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:09.821000
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:09.965000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:09.968381
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:10.096000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:10.110660
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:10.293000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:10.295156
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:10.389000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:10.399693
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:10.519000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:10.521758
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:10.713000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:10.728475
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:10.809000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:10.801147
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:10.978000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:10.979883
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:11.140000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:11.132939
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:11.236000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:11.247631
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:11.398000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:11.394836
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:11.527000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:11.528585
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:11.657000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:11.648587
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:11.818000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:11.806408
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:11.948000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:11.952017
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:12.078000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:12.064932
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:12.239000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:12.247422
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:12.368000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:12.374135
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:12.498000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:12.486249
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:12.627000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:12.629807
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:12.822000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:12.810281
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:12.951000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:12.948941
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:13.051000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:13.058981
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:13.244000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:13.231939
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:13.341000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:13.342508
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:13.502000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:13.486546
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:13.631000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:13.634218
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:13.801000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:13.818279
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:13.941000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:13.938004
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:14.070000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:14.078340
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:14.231000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:14.222040
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:14.328000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:14.342514
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:14.491000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:14.499961
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:14.620000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:14.632409
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:14.782000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:14.766642
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:14.911000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:14.911536
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:15.040000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:15.051462
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:15.202000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:15.205802
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:15.332000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:15.337416
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:15.461000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:15.472086
../2025-07-03/pm_adl/s/10easst.csv,2024-07-09T11:41:15.590000+01:00,../2025-07-03/ir_adl/s/10easst,2024-07-09T11:41:15.594540
